survey	recording_givid	user_reference	var	var_code	value	value_numeric	is_below_LOQ	is_above_LOQ	is_numeric	unit
HT3260	IV2021082512000004	KlHGr_06_20210706	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2021082512000004	KlHGr_06_20210706	lengte	Lang	100,00	100	0	0	1	m
HT3260	IV2021082512000004	KlHGr_06_20210706	lengte duiker	Duik	4	4	0	0	1	m
HT3260	IV2021082512000004	KlHGr_06_20210706	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2021082512000004	KlHGr_06_20210706	schaduw boom en struik	schab	<1	1	1	0	1	%
HT3260	IV2021082512000004	KlHGr_06_20210706	schaduw oevervegetatie	schao	0	0	0	0	1	%
HT3260	IV2021082512000004	KlHGr_06_20210706	slibdikte	Slib	0,04	0.04	0	0	1	m
HT3260	IV2021082512000004	KlHGr_06_20210706	som van vlekken	Som	0	0	0	0	1	m²
HT3260	IV2021082512000004	KlHGr_06_20210706	stroomsnelheid	SStr	0,007	0.007	0	0	1	m/s
HT3260	IV2021082512000004	KlHGr_06_20210706	submerse vegetatie afwezig	sv_0	0	0	0	0	1	%
HT3260	IV2021082512000004	KlHGr_06_20210706	submerse vegetatie frequent	sv_2	10	10	0	0	1	%
HT3260	IV2021082512000004	KlHGr_06_20210706	submerse vegetatie opgevuld	sv_3	0	0	0	0	1	%
HT3260	IV2021082512000004	KlHGr_06_20210706	submerse vegetatie schaars	sv_1	90	90	0	0	1	%
HT3260	IV2021082512000004	KlHGr_06_20210706	totale bedekking	TOT	90	90	0	0	1	%
HT3260	IV2021082512000004	KlHGr_06_20210706	vegetatievlekken =< 1 m²	<1	5	5	0	0	1	count
HT3260	IV2021082512000004	KlHGr_06_20210706	vegetatievlekken > 1 - 5 m²	1-5	1	1	0	0	1	count
HT3260	IV2021082512000004	KlHGr_06_20210706	vegetatievlekken > 10 - 50 m²	11-50	0	0	0	0	1	count
HT3260	IV2021082512000004	KlHGr_06_20210706	vegetatievlekken > 5 - 10 m²	5-10	1	1	0	0	1	count
HT3260	IV2021082512000004	KlHGr_06_20210706	vegetatievlekken > 50 m²	>50	0	0	0	0	1	count
HT3260	IV2021082512000004	KlHGr_06_20210706	verstoring eutrofiëringsindicatoren	veui	<1	1	1	0	1	%
HT3260	IV2021082512000004	KlHGr_06_20210706	verstoring helofyten	vhel	40	40	0	0	1	%
HT3260	IV2021082512000004	KlHGr_06_20210706	verstoring invasieve exoten	viex	0	0	0	0	1	%
HT3260	IV2021082512000004	KlHGr_06_20210706	waterpeil	peil	uitzonderlijk hoog	NA	0	0	0	class
HT3260	IV2021082512000005	KlHGr_04_20210706	artificiële structuren	artif	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2021082512000005	KlHGr_04_20210706	beheer	beh	geen beheer gekend	NA	0	0	0	class
HT3260	IV2021082512000005	KlHGr_04_20210706	breedte	Breed	2,50	2.5	0	0	1	m
HT3260	IV2021082512000005	KlHGr_04_20210706	diepte	Diep	0,60	0.6	0	0	1	m
HT3260	IV2021082512000005	KlHGr_04_20210706	diepte snelheidsbepaling	SDiep	0,3	0.3	0	0	1	m
HT3260	IV2021082512000005	KlHGr_04_20210706	dominant oeverprofiel lo	profl	natuurlijk: ong 90%	NA	0	0	0	class
HT3260	IV2021082512000005	KlHGr_04_20210706	dominant oeverprofiel ro	profr	natuurlijk: ong 90%	NA	0	0	0	class
HT3260	IV2021082512000005	KlHGr_04_20210706	grof organisch materiaal	orgma	bladeren	NA	0	0	0	class
HT3260	IV2021082512000005	KlHGr_04_20210706	grootte grootste vlek	MaxGr	1	1	0	0	1	m²
HT3260	IV2021082512000005	KlHGr_04_20210706	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2021082512000005	KlHGr_04_20210706	lengte	Lang	100,00	100	0	0	1	m
HT3260	IV2021082512000005	KlHGr_04_20210706	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2021082512000005	KlHGr_04_20210706	schaduw boom en struik	schab	20	20	0	0	1	%
HT3260	IV2021082512000005	KlHGr_04_20210706	schaduw oevervegetatie	schao	0	0	0	0	1	%
HT3260	IV2021082512000005	KlHGr_04_20210706	slibdikte	Slib	0,05	0.05	0	0	1	m
HT3260	IV2021082512000005	KlHGr_04_20210706	som van vlekken	Som	2	2	0	0	1	m²
HT3260	IV2021082512000005	KlHGr_04_20210706	stroomsnelheid	SStr	0,005	0.005	0	0	1	m/s
HT3260	IV2021082512000005	KlHGr_04_20210706	submerse vegetatie afwezig	sv_0	0	0	0	0	1	%
HT3260	IV2021082512000005	KlHGr_04_20210706	submerse vegetatie frequent	sv_2	60	60	0	0	1	%
HT3260	IV2021082512000005	KlHGr_04_20210706	submerse vegetatie opgevuld	sv_3	0	0	0	0	1	%
HT3260	IV2021082512000005	KlHGr_04_20210706	submerse vegetatie schaars	sv_1	40	40	0	0	1	%
HT3260	IV2021082512000005	KlHGr_04_20210706	totale bedekking	TOT	70	70	0	0	1	%
HT3260	IV2021082512000005	KlHGr_04_20210706	vegetatievlekken =< 1 m²	<1	3	3	0	0	1	count
HT3260	IV2021082512000005	KlHGr_04_20210706	vegetatievlekken > 1 - 5 m²	1-5	1	1	0	0	1	count
HT3260	IV2021082512000005	KlHGr_04_20210706	vegetatievlekken > 10 - 50 m²	11-50	0	0	0	0	1	count
HT3260	IV2021082512000005	KlHGr_04_20210706	vegetatievlekken > 5 - 10 m²	5-10	0	0	0	0	1	count
HT3260	IV2021082512000005	KlHGr_04_20210706	vegetatievlekken > 50 m²	>50	0	0	0	0	1	count
HT3260	IV2021082512000005	KlHGr_04_20210706	verstoring eutrofiëringsindicatoren	veui	<1	1	1	0	1	%
HT3260	IV2021082512000005	KlHGr_04_20210706	verstoring helofyten	vhel	40	40	0	0	1	%
HT3260	IV2021082512000005	KlHGr_04_20210706	verstoring invasieve exoten	viex	0	0	0	0	1	%
HT3260	IV2021082512000005	KlHGr_04_20210706	waterpeil	peil	uitzonderlijk hoog	NA	0	0	0	class
HT3260	IV2021082512000006	KlHGr_03_20210706	artificiële structuren	artif	duiker	NA	0	0	0	class
HT3260	IV2021082512000006	KlHGr_03_20210706	beheer	beh	geen beheer gekend	NA	0	0	0	class
HT3260	IV2021082512000006	KlHGr_03_20210706	breedte	Breed	1,60	1.6	0	0	1	m
HT3260	IV2021082512000006	KlHGr_03_20210706	diepte	Diep	0,20	0.2	0	0	1	m
HT3260	IV2021082512000006	KlHGr_03_20210706	diepte snelheidsbepaling	SDiep	0,1	0.1	0	0	1	m
HT3260	IV2021082512000006	KlHGr_03_20210706	dominant oeverprofiel lo	profl	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2021082512000006	KlHGr_03_20210706	dominant oeverprofiel ro	profr	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2021082512000006	KlHGr_03_20210706	grof organisch materiaal	orgma	geen grof materiaal	NA	0	0	0	class
HT3260	IV2021082512000006	KlHGr_03_20210706	grootte grootste vlek	MaxGr	0	0	0	0	1	m²
HT3260	IV2021082512000006	KlHGr_03_20210706	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2021082512000006	KlHGr_03_20210706	lengte	Lang	100,00	100	0	0	1	m
HT3260	IV2021082512000006	KlHGr_03_20210706	lengte duiker	Duik	18	18	0	0	1	m
HT3260	IV2021082512000006	KlHGr_03_20210706	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2021082512000006	KlHGr_03_20210706	schaduw boom en struik	schab	5	5	0	0	1	%
HT3260	IV2021082512000006	KlHGr_03_20210706	schaduw oevervegetatie	schao	30	30	0	0	1	%
HT3260	IV2021082512000006	KlHGr_03_20210706	slibdikte	Slib	0,05	0.05	0	0	1	m
HT3260	IV2021082512000006	KlHGr_03_20210706	som van vlekken	Som	0	0	0	0	1	m²
HT3260	IV2021082512000006	KlHGr_03_20210706	stroomsnelheid	SStr	0,028	0.028	0	0	1	m/s
HT3260	IV2021082512000006	KlHGr_03_20210706	submerse vegetatie afwezig	sv_0	50	50	0	0	1	%
HT3260	IV2021082512000006	KlHGr_03_20210706	submerse vegetatie frequent	sv_2	50	50	0	0	1	%
HT3260	IV2021082512000006	KlHGr_03_20210706	submerse vegetatie opgevuld	sv_3	0	0	0	0	1	%
HT3260	IV2021082512000006	KlHGr_03_20210706	submerse vegetatie schaars	sv_1	0	0	0	0	1	%
HT3260	IV2021082512000006	KlHGr_03_20210706	totale bedekking	TOT	99	99	0	0	1	%
HT3260	IV2021082512000006	KlHGr_03_20210706	vegetatievlekken =< 1 m²	<1	0	0	0	0	1	count
HT3260	IV2021082512000006	KlHGr_03_20210706	verstoring eutrofiëringsindicatoren	veui	4	4	0	0	1	%
HT3260	IV2021082512000006	KlHGr_03_20210706	verstoring helofyten	vhel	60	60	0	0	1	%
HT3260	IV2021082512000006	KlHGr_03_20210706	verstoring invasieve exoten	viex	0	0	0	0	1	%
HT3260	IV2021082512000006	KlHGr_03_20210706	waterpeil	peil	normaal	NA	0	0	0	class
HT3260	IV2021082512000007	KlHGr_05_20210706	artificiële structuren	artif	duiker	NA	0	0	0	class
HT3260	IV2021082512000007	KlHGr_05_20210706	beheer	beh	geen beheer gekend	NA	0	0	0	class
HT3260	IV2021082512000007	KlHGr_05_20210706	breedte	Breed	0,70	0.7	0	0	1	m
HT3260	IV2021082512000007	KlHGr_05_20210706	diepte	Diep	0,10	0.1	0	0	1	m
HT3260	IV2021082512000007	KlHGr_05_20210706	diepte snelheidsbepaling	SDiep	0,05	0.05	0	0	1	m
HT3260	IV2021082512000007	KlHGr_05_20210706	dominant oeverprofiel lo	profl	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2021082512000007	KlHGr_05_20210706	dominant oeverprofiel ro	profr	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2021082512000007	KlHGr_05_20210706	grof organisch materiaal	orgma	geen grof materiaal	NA	0	0	0	class
HT3260	IV2021082512000007	KlHGr_05_20210706	grootte grootste vlek	MaxGr	0	0	0	0	1	m²
HT3260	IV2021082512000007	KlHGr_05_20210706	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2021082512000007	KlHGr_05_20210706	lengte	Lang	100,00	100	0	0	1	m
HT3260	IV2021082512000007	KlHGr_05_20210706	lengte duiker	Duik	4	4	0	0	1	m
HT3260	IV2021082512000007	KlHGr_05_20210706	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2021082512000007	KlHGr_05_20210706	schaduw boom en struik	schab	0	0	0	0	1	%
HT3260	IV2021082512000007	KlHGr_05_20210706	schaduw oevervegetatie	schao	20	20	0	0	1	%
HT3260	IV2021082512000007	KlHGr_05_20210706	slibdikte	Slib	0,00	0	0	0	1	m
HT3260	IV2021082512000007	KlHGr_05_20210706	som van vlekken	Som	0	0	0	0	1	m²
HT3260	IV2021082512000007	KlHGr_05_20210706	stroomsnelheid	SStr	0,005	0.005	0	0	1	m/s
HT3260	IV2021082512000007	KlHGr_05_20210706	submerse vegetatie afwezig	sv_0	100	100	0	0	1	%
HT3260	IV2021082512000007	KlHGr_05_20210706	submerse vegetatie frequent	sv_2	0	0	0	0	1	%
HT3260	IV2021082512000007	KlHGr_05_20210706	submerse vegetatie opgevuld	sv_3	0	0	0	0	1	%
HT3260	IV2021082512000007	KlHGr_05_20210706	submerse vegetatie schaars	sv_1	0	0	0	0	1	%
HT3260	IV2021082512000007	KlHGr_05_20210706	totale bedekking	TOT	100	100	0	0	1	%
HT3260	IV2021082512000007	KlHGr_05_20210706	vegetatievlekken =< 1 m²	<1	0	0	0	0	1	count
HT3260	IV2021082512000007	KlHGr_05_20210706	verstoring eutrofiëringsindicatoren	veui	<1	1	1	0	1	%
HT3260	IV2021082512000007	KlHGr_05_20210706	verstoring helofyten	vhel	100	100	0	0	1	%
HT3260	IV2021082512000007	KlHGr_05_20210706	verstoring invasieve exoten	viex	0	0	0	0	1	%
HT3260	IV2021082512000007	KlHGr_05_20210706	waterpeil	peil	normaal	NA	0	0	0	class
HT3260	IV2021082512000008	SchNe_09_20210707	artificiële structuren	artif	brug	NA	0	0	0	class
HT3260	IV2021082512000008	SchNe_09_20210707	beheer	beh	volledig maaien watervegetatie	NA	0	0	0	class
HT3260	IV2021082512000008	SchNe_09_20210707	breedte	Breed	2,40	2.4	0	0	1	m
HT3260	IV2021082512000008	SchNe_09_20210707	diepte	Diep	0,30	0.3	0	0	1	m
HT3260	IV2021082512000008	SchNe_09_20210707	diepte snelheidsbepaling	SDiep	0,15	0.15	0	0	1	m
HT3260	IV2021082512000008	SchNe_09_20210707	dominant oeverprofiel lo	profl	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2021082512000008	SchNe_09_20210707	dominant oeverprofiel ro	profr	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2021082512000008	SchNe_09_20210707	grof organisch materiaal	orgma	bladeren	NA	0	0	0	class
HT3260	IV2021082512000008	SchNe_09_20210707	grootte grootste vlek	MaxGr	0	0	0	0	1	m²
HT3260	IV2021082512000008	SchNe_09_20210707	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2021082512000008	SchNe_09_20210707	lengte	Lang	100,00	100	0	0	1	m
HT3260	IV2021082512000008	SchNe_09_20210707	lengte brug	Brug	1	1	0	0	1	m
HT3260	IV2021082512000008	SchNe_09_20210707	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2021082512000008	SchNe_09_20210707	schaduw boom en struik	schab	0	0	0	0	1	%
HT3260	IV2021082512000008	SchNe_09_20210707	schaduw oevervegetatie	schao	0	0	0	0	1	%
HT3260	IV2021082512000008	SchNe_09_20210707	slibdikte	Slib	0,15	0.15	0	0	1	m
HT3260	IV2021082512000008	SchNe_09_20210707	som van vlekken	Som	0	0	0	0	1	m²
HT3260	IV2021082512000008	SchNe_09_20210707	stroomsnelheid	SStr	0,169	0.169	0	0	1	m/s
HT3260	IV2021082512000008	SchNe_09_20210707	submerse vegetatie afwezig	sv_0	0	0	0	0	1	%
HT3260	IV2021082512000008	SchNe_09_20210707	submerse vegetatie frequent	sv_2	0	0	0	0	1	%
HT3260	IV2021082512000008	SchNe_09_20210707	submerse vegetatie opgevuld	sv_3	0	0	0	0	1	%
HT3260	IV2021082512000008	SchNe_09_20210707	submerse vegetatie schaars	sv_1	100	100	0	0	1	%
HT3260	IV2021082512000008	SchNe_09_20210707	totale bedekking	TOT	20	20	0	0	1	%
HT3260	IV2021082512000008	SchNe_09_20210707	vegetatievlekken =< 1 m²	<1	0	0	0	0	1	count
HT3260	IV2021082512000008	SchNe_09_20210707	verstoring eutrofiëringsindicatoren	veui	<1	1	1	0	1	%
HT3260	IV2021082512000008	SchNe_09_20210707	verstoring helofyten	vhel	20	20	0	0	1	%
HT3260	IV2021082512000008	SchNe_09_20210707	verstoring invasieve exoten	viex	<1	1	1	0	1	%
HT3260	IV2021082512000008	SchNe_09_20210707	waterpeil	peil	normaal	NA	0	0	0	class
HT3260	IV2021082512000009	SchNe_11_20210707	artificiële structuren	artif	brug	NA	0	0	0	class
HT3260	IV2021082512000009	SchNe_11_20210707	artificiële structuren	artif	buizen (drainage, overstort)	NA	0	0	0	class
HT3260	IV2021082512000009	SchNe_11_20210707	beheer	beh	geen beheer gekend	NA	0	0	0	class
HT3260	IV2021082512000009	SchNe_11_20210707	breedte	Breed	3,50	3.5	0	0	1	m
HT3260	IV2021082512000009	SchNe_11_20210707	diepte	Diep	0,15	0.15	0	0	1	m
HT3260	IV2021082512000009	SchNe_11_20210707	dominant oeverprofiel lo	profl	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2021082512000009	SchNe_11_20210707	dominant oeverprofiel ro	profr	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2021082512000009	SchNe_11_20210707	grof organisch materiaal	orgma	takken	NA	0	0	0	class
HT3260	IV2021082512000009	SchNe_11_20210707	grootte grootste vlek	MaxGr	0	0	0	0	1	m²
HT3260	IV2021082512000009	SchNe_11_20210707	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2021082512000009	SchNe_11_20210707	lengte	Lang	100,00	100	0	0	1	m
HT3260	IV2021082512000009	SchNe_11_20210707	lengte brug	Brug	1	1	0	0	1	m
HT3260	IV2021082512000009	SchNe_11_20210707	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2021082512000009	SchNe_11_20210707	schaduw boom en struik	schab	1	1	0	0	1	%
HT3260	IV2021082512000009	SchNe_11_20210707	schaduw oevervegetatie	schao	0	0	0	0	1	%
HT3260	IV2021082512000009	SchNe_11_20210707	slibdikte	Slib	0,10	0.1	0	0	1	m
HT3260	IV2021082512000009	SchNe_11_20210707	som van vlekken	Som	0	0	0	0	1	m²
HT3260	IV2021082512000009	SchNe_11_20210707	submerse vegetatie afwezig	sv_0	10	10	0	0	1	%
HT3260	IV2021082512000009	SchNe_11_20210707	submerse vegetatie frequent	sv_2	30	30	0	0	1	%
HT3260	IV2021082512000009	SchNe_11_20210707	submerse vegetatie opgevuld	sv_3	0	0	0	0	1	%
HT3260	IV2021082512000009	SchNe_11_20210707	submerse vegetatie schaars	sv_1	60	60	0	0	1	%
HT3260	IV2021082512000009	SchNe_11_20210707	totale bedekking	TOT	30	30	0	0	1	%
HT3260	IV2021082512000009	SchNe_11_20210707	vegetatievlekken =< 1 m²	<1	0	0	0	0	1	count
HT3260	IV2021082512000009	SchNe_11_20210707	verstoring eutrofiëringsindicatoren	veui	<1	1	1	0	1	%
HT3260	IV2021082512000009	SchNe_11_20210707	verstoring helofyten	vhel	20	20	0	0	1	%
HT3260	IV2021082512000009	SchNe_11_20210707	verstoring invasieve exoten	viex	<1	1	1	0	1	%
HT3260	IV2021082512000009	SchNe_11_20210707	waterpeil	peil	normaal	NA	0	0	0	class
HT3260	IV2021082512000010	SchNe_07_20210707	artificiële structuren	artif	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2021082512000010	SchNe_07_20210707	beheer	beh	geen beheer gekend	NA	0	0	0	class
HT3260	IV2021082512000010	SchNe_07_20210707	breedte	Breed	5,40	5.4	0	0	1	m
HT3260	IV2021082512000010	SchNe_07_20210707	diepte	Diep	0,85	0.85	0	0	1	m
HT3260	IV2021082512000010	SchNe_07_20210707	diepte snelheidsbepaling	SDiep	0,4	0.4	0	0	1	m
HT3260	IV2021082512000010	SchNe_07_20210707	dominant oeverprofiel lo	profl	natuurlijk: ong 90%	NA	0	0	0	class
HT3260	IV2021082512000010	SchNe_07_20210707	dominant oeverprofiel ro	profr	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2021082512000010	SchNe_07_20210707	grof organisch materiaal	orgma	dikke takken / stam	NA	0	0	0	class
HT3260	IV2021082512000010	SchNe_07_20210707	grootte grootste vlek	MaxGr	15	15	0	0	1	m²
HT3260	IV2021082512000010	SchNe_07_20210707	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2021082512000010	SchNe_07_20210707	lengte	Lang	100,00	100	0	0	1	m
HT3260	IV2021082512000010	SchNe_07_20210707	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2021082512000010	SchNe_07_20210707	schaduw boom en struik	schab	5	5	0	0	1	%
HT3260	IV2021082512000010	SchNe_07_20210707	schaduw oevervegetatie	schao	0	0	0	0	1	%
HT3260	IV2021082512000010	SchNe_07_20210707	slibdikte	Slib	0,00	0	0	0	1	m
HT3260	IV2021082512000010	SchNe_07_20210707	som van vlekken	Som	50	50	0	0	1	m²
HT3260	IV2021082512000010	SchNe_07_20210707	stroomsnelheid	SStr	0,239	0.239	0	0	1	m/s
HT3260	IV2021082512000010	SchNe_07_20210707	submerse vegetatie afwezig	sv_0	0	0	0	0	1	%
HT3260	IV2021082512000010	SchNe_07_20210707	submerse vegetatie frequent	sv_2	100	100	0	0	1	%
HT3260	IV2021082512000010	SchNe_07_20210707	submerse vegetatie opgevuld	sv_3	0	0	0	0	1	%
HT3260	IV2021082512000010	SchNe_07_20210707	submerse vegetatie schaars	sv_1	0	0	0	0	1	%
HT3260	IV2021082512000010	SchNe_07_20210707	totale bedekking	TOT	40	40	0	0	1	%
HT3260	IV2021082512000010	SchNe_07_20210707	vegetatievlekken =< 1 m²	<1	5	5	0	0	1	count
HT3260	IV2021082512000010	SchNe_07_20210707	vegetatievlekken > 1 - 5 m²	1-5	5	5	0	0	1	count
HT3260	IV2021082512000010	SchNe_07_20210707	vegetatievlekken > 10 - 50 m²	11-50	1	1	0	0	1	count
HT3260	IV2021082512000010	SchNe_07_20210707	vegetatievlekken > 5 - 10 m²	5-10	5	5	0	0	1	count
HT3260	IV2021082512000010	SchNe_07_20210707	verstoring eutrofiëringsindicatoren	veui	1	1	0	0	1	%
HT3260	IV2021082512000010	SchNe_07_20210707	verstoring helofyten	vhel	5	5	0	0	1	%
HT3260	IV2021082512000010	SchNe_07_20210707	verstoring invasieve exoten	viex	<1	1	1	0	1	%
HT3260	IV2021082512000010	SchNe_07_20210707	waterpeil	peil	uitzonderlijk hoog	NA	0	0	0	class
HT3260	IV2021082512000011	MolNeZ_01_20210707	artificiële structuren	artif	bodemplaat of -val	NA	0	0	0	class
HT3260	IV2021082512000011	MolNeZ_01_20210707	beheer	beh	geen beheer gekend	NA	0	0	0	class
HT3260	IV2021082512000011	MolNeZ_01_20210707	breedte	Breed	1,00	1	0	0	1	m
HT3260	IV2021082512000011	MolNeZ_01_20210707	diepte	Diep	0,50	0.5	0	0	1	m
HT3260	IV2021082512000011	MolNeZ_01_20210707	dominant oeverprofiel lo	profl	kunstmatig: vanaf 45°	NA	0	0	0	class
HT3260	IV2021082512000011	MolNeZ_01_20210707	dominant oeverprofiel ro	profr	kunstmatig: vanaf 45°	NA	0	0	0	class
HT3260	IV2021082512000011	MolNeZ_01_20210707	grof organisch materiaal	orgma	bladeren	NA	0	0	0	class
HT3260	IV2021082512000011	MolNeZ_01_20210707	grof organisch materiaal	orgma	takken	NA	0	0	0	class
HT3260	IV2021082512000011	MolNeZ_01_20210707	grof organisch materiaal	orgma	twijgjes	NA	0	0	0	class
HT3260	IV2021082512000011	MolNeZ_01_20210707	grootte grootste vlek	MaxGr	0	0	0	0	1	m²
HT3260	IV2021082512000011	MolNeZ_01_20210707	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2021082512000011	MolNeZ_01_20210707	lengte	Lang	100,00	100	0	0	1	m
HT3260	IV2021082512000011	MolNeZ_01_20210707	lengte bodemplaat of -val	Plaat	100	100	0	0	1	m
HT3260	IV2021082512000011	MolNeZ_01_20210707	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2021082512000011	MolNeZ_01_20210707	schaduw boom en struik	schab	70	70	0	0	1	%
HT3260	IV2021082512000011	MolNeZ_01_20210707	schaduw oevervegetatie	schao	0	0	0	0	1	%
HT3260	IV2021082512000011	MolNeZ_01_20210707	slibdikte	Slib	0,00	0	0	0	1	m
HT3260	IV2021082512000011	MolNeZ_01_20210707	som van vlekken	Som	0	0	0	0	1	m²
HT3260	IV2021082512000011	MolNeZ_01_20210707	submerse vegetatie afwezig	sv_0	100	100	0	0	1	%
HT3260	IV2021082512000011	MolNeZ_01_20210707	submerse vegetatie frequent	sv_2	0	0	0	0	1	%
HT3260	IV2021082512000011	MolNeZ_01_20210707	submerse vegetatie opgevuld	sv_3	0	0	0	0	1	%
HT3260	IV2021082512000011	MolNeZ_01_20210707	submerse vegetatie schaars	sv_1	0	0	0	0	1	%
HT3260	IV2021082512000011	MolNeZ_01_20210707	totale bedekking	TOT	<1	1	1	0	1	%
HT3260	IV2021082512000011	MolNeZ_01_20210707	vegetatievlekken =< 1 m²	<1	0	0	0	0	1	count
HT3260	IV2021082512000011	MolNeZ_01_20210707	verstoring eutrofiëringsindicatoren	veui	0	0	0	0	1	%
HT3260	IV2021082512000011	MolNeZ_01_20210707	verstoring helofyten	vhel	<1	1	1	0	1	%
HT3260	IV2021082512000011	MolNeZ_01_20210707	verstoring invasieve exoten	viex	0	0	0	0	1	%
HT3260	IV2021082512000011	MolNeZ_01_20210707	waterpeil	peil	uitzonderlijk hoog	NA	0	0	0	class
HT3260	IV2021082512000012	SchNe_10_20210707	artificiële structuren	artif	brug	NA	0	0	0	class
HT3260	IV2021082512000012	SchNe_10_20210707	beheer	beh	geen beheer gekend	NA	0	0	0	class
HT3260	IV2021082512000012	SchNe_10_20210707	breedte	Breed	4,50	4.5	0	0	1	m
HT3260	IV2021082512000012	SchNe_10_20210707	diepte	Diep	0,70	0.7	0	0	1	m
HT3260	IV2021082512000012	SchNe_10_20210707	diepte snelheidsbepaling	SDiep	0,45	0.45	0	0	1	m
HT3260	IV2021082512000012	SchNe_10_20210707	dominant oeverprofiel lo	profl	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2021082512000012	SchNe_10_20210707	dominant oeverprofiel ro	profr	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2021082512000012	SchNe_10_20210707	grof organisch materiaal	orgma	dikke takken / stam	NA	0	0	0	class
HT3260	IV2021082512000012	SchNe_10_20210707	grof organisch materiaal	orgma	takken	NA	0	0	0	class
HT3260	IV2021082512000012	SchNe_10_20210707	grootte grootste vlek	MaxGr	0,1	0.1	0	0	1	m²
HT3260	IV2021082512000012	SchNe_10_20210707	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2021082512000012	SchNe_10_20210707	lengte	Lang	100,00	100	0	0	1	m
HT3260	IV2021082512000012	SchNe_10_20210707	lengte brug	Brug	4	4	0	0	1	m
HT3260	IV2021082512000012	SchNe_10_20210707	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2021082512000012	SchNe_10_20210707	schaduw boom en struik	schab	1	1	0	0	1	%
HT3260	IV2021082512000012	SchNe_10_20210707	schaduw oevervegetatie	schao	0	0	0	0	1	%
HT3260	IV2021082512000012	SchNe_10_20210707	slibdikte	Slib	0,00	0	0	0	1	m
HT3260	IV2021082512000012	SchNe_10_20210707	som van vlekken	Som	0,2	0.2	0	0	1	m²
